sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
6.90925,105.667,4.34757,4.39503,0,3.14,0,16000
6.93325,105.667,4.34757,4.4103,0,3.14,0,16000
6.95725,105.667,4.34757,4.42557,0,3.14,0,16000
6.98125,105.667,4.34757,4.44083,0,3.14,0,16000
7.00525,105.667,4.34757,4.4561,0,3.14,0,16000
7.02925,105.667,4.34757,4.47137,0,3.14,0,16000
7.05325,105.667,4.34757,4.48663,0,3.14,0,16000
7.07725,105.667,4.34757,4.5019,0,3.14,0,16000
7.10125,105.667,4.34757,4.51717,0,3.14,0,16000
7.12525,105.667,4.34757,4.53243,0,3.14,0,16000
7.14925,105.667,4.34757,4.5477,0,3.14,0,16000
7.17325,105.667,4.34757,4.56297,0,3.14,0,16000
7.19725,105.667,4.34757,4.57823,0,3.14,0,16000
7.22125,105.667,4.34757,4.5935,0,3.14,0,16000
7.24525,105.667,4.34757,4.60877,0,3.14,0,16000
7.26925,105.667,4.34757,4.62403,0,3.14,0,16000
7.28838,105.667,4.34757,4.6362,0,3.14,0,16000
7.31117,105.667,4.34757,4.65069,0,3.14,0,16000
7.33517,105.667,4.34757,4.66596,0,3.14,0,16000
7.35844,105.667,4.34757,4.68077,0,3.14,0,16000
7.37956,105.667,4.34757,4.6942,0,3.14,0,16000
7.40356,105.667,4.34757,4.70947,0,3.14,0,16000
7.42582,105.667,4.34757,4.72363,0,3.14,0,16000
7.44697,105.667,4.34757,4.73708,0,3.14,0,16000
7.46667,105.667,4.34757,4.74961,0,3.14,0,16000
7.48365,105.667,4.34757,4.76041,0,3.14,0,16000
7.50213,105.667,4.34757,4.77217,0,3.14,0,16000
7.52377,105.667,4.34757,4.78594,0,3.14,0,16000
7.54372,105.667,4.34757,4.79863,0,3.14,0,16000
7.56212,105.667,4.34757,4.81033,0,3.14,0,16000
7.58405,105.667,4.34757,4.82428,0,3.14,0,16000
7.60805,105.667,4.34757,4.83955,0,3.14,0,16000
7.63205,105.667,4.34757,4.85482,0,3.14,0,16000
7.65605,105.667,4.34757,4.87008,0,3.14,0,16000
7.67953,105.667,4.34757,4.88501,0,3.14,0,16000
7.70273,105.667,4.34757,4.89978,0,3.14,0,16000
7.72674,105.667,4.34757,4.91504,0,3.14,0,16000
7.75074,105.667,4.34757,4.93031,0,3.14,0,16000
7.77473,105.667,4.34757,4.94558,0,3.14,0,16000
7.79874,105.667,4.34757,4.96084,0,3.14,0,16000
7.82274,105.667,4.34757,4.97611,0,3.14,0,16000
7.84674,105.667,4.34757,4.99138,0,3.14,0,16000
7.87074,105.667,4.34757,5.00664,0,3.14,0,16000
7.89474,105.667,4.34757,5.02191,0,3.14,0,16000
7.91874,105.667,4.34757,5.03718,0,3.14,0,16000
7.94274,105.667,4.34757,5.05244,0,3.14,0,16000
7.96673,105.667,4.34757,5.06771,0,3.14,0,16000
7.99074,105.667,4.34757,5.08297,0,3.14,0,16000
8.01474,105.667,4.34757,5.09824,0,3.14,0,16000
8.03874,105.667,4.34757,5.11351,0,3.14,0,16000
8.06162,105.667,4.34757,5.12806,0,3.14,0,16000
8.08115,105.667,4.34757,5.14049,0,3.14,0,16000
8.09717,105.667,4.34757,5.15068,0,3.14,0,16000
8.11918,105.667,4.34757,5.16468,0,3.14,0,16000
8.14318,105.667,4.34757,5.17995,0,3.14,0,16000
8.16718,105.667,4.34757,5.19521,0,3.14,0,16000
8.19118,105.667,4.34757,5.21048,0,3.14,0,16000
8.21518,105.667,4.34757,5.22575,0,3.14,0,16000
8.23918,105.667,4.34757,5.24101,0,3.14,0,16000
8.26318,105.667,4.34757,5.25628,0,3.14,0,16000
8.28718,105.667,4.34757,5.27155,0,3.14,0,16000
8.31118,105.667,4.34757,5.28681,0,3.14,0,16000
8.33518,105.667,4.34757,5.30208,0,3.14,0,16000
8.35918,105.667,4.34757,5.31735,0,3.14,0,16000
8.38318,105.667,4.34757,5.33261,0,3.14,0,16000
8.40718,105.667,4.34757,5.34788,0,3.14,0,16000
8.43118,105.667,4.34757,5.36315,0,3.14,0,16000
8.45518,105.667,4.34757,5.37841,0,3.14,0,16000
8.47918,105.267,4.33932,5.39368,0,3.14,0,16000
8.50318,105.667,4.34757,5.40895,0,3.14,0,16000
8.52718,105.667,4.34757,5.42421,0,3.14,0,16000
8.55118,105.667,4.34757,5.43948,0,3.14,0,16000
8.57518,105.667,4.34757,5.45475,0,3.14,0,16000
8.59918,105.667,4.34757,5.47001,0,3.14,0,16000
8.62318,105.667,4.34757,5.48528,0,3.14,0,16000
8.64718,105.667,4.34757,5.50055,0,3.14,0,16000
8.67118,105.667,4.34757,5.51581,0,3.14,0,16000
8.69518,105.667,4.34757,5.53108,0,3.14,0,16000
8.71918,105.667,4.34757,5.54635,0,3.14,0,16000
8.74318,105.667,4.34757,5.56161,0,3.14,0,16000
8.76718,105.667,4.34757,5.57688,0,3.14,0,16000
8.79118,105.667,4.34757,5.59215,0,3.14,0,16000
8.81518,105.667,4.34757,5.60741,0,3.14,0,16000
8.83918,105.667,4.34757,5.62268,0,3.14,0,16000
8.86318,105.667,4.34757,5.63794,0,3.14,0,16000
