sim_time,front_x,Z,T
43.7546,105.667,4.34757,27.8327
43.8146,105.667,4.34757,27.8709
43.8746,105.667,4.34757,27.909
43.9346,105.667,4.34757,27.9472
43.9946,105.667,4.34757,27.9854
44.0546,105.667,4.34757,28.0235
44.1146,105.667,4.34757,28.0617
44.1746,105.667,4.34757,28.0999
44.2346,105.667,4.34757,28.138
44.2946,105.667,4.34757,28.1762
44.3546,105.667,4.34757,28.2144
44.4146,105.667,4.34757,28.2525
44.4746,105.667,4.34757,28.2907
44.5346,105.667,4.34757,28.3289
44.5946,105.667,4.34757,28.367
44.6546,105.667,4.34757,28.4052
44.7146,105.667,4.34757,28.4434
44.7746,105.667,4.34757,28.4815
44.8346,105.667,4.34757,28.5197
44.8946,105.667,4.34757,28.5579
44.9546,105.667,4.34757,28.596
45.0146,105.667,4.34757,28.6342
45.0746,105.667,4.34757,28.6724
45.1346,105.667,4.34757,28.7105
45.1946,105.667,4.34757,28.7487
45.2546,105.667,4.34757,28.7869
45.3146,105.667,4.34757,28.825
45.3746,105.667,4.34757,28.8632
45.4346,105.667,4.34757,28.9014
45.4946,105.667,4.34757,28.9395
45.5546,105.667,4.34757,28.9777
45.6146,105.667,4.34757,29.0159
45.6746,105.667,4.34757,29.054
45.7346,105.667,4.34757,29.0922
45.7946,105.667,4.34757,29.1304
45.8546,105.667,4.34757,29.1685
45.9146,105.667,4.34757,29.2067
45.9746,105.667,4.34757,29.2449
46.0346,105.667,4.34757,29.283
46.0946,105.667,4.34757,29.3212
46.1546,105.667,4.34757,29.3594
46.2146,105.667,4.34757,29.3975
46.2746,105.667,4.34757,29.4357
46.3346,105.667,4.34757,29.4739
46.3946,105.667,4.34757,29.512
46.4546,105.667,4.34757,29.5502
46.5146,105.667,4.34757,29.5884
46.5746,105.667,4.34757,29.6265
46.6346,105.667,4.34757,29.6647
46.6946,105.667,4.34757,29.7029
46.7546,105.667,4.34757,29.741
46.8146,105.667,4.34757,29.7792
46.8746,105.667,4.34757,29.8173
46.9346,105.667,4.34757,29.8555
46.9946,105.667,4.34757,29.8937
47.0546,105.667,4.34757,29.9318
47.1146,105.667,4.34757,29.97
47.1746,105.667,4.34757,30.0082
47.2346,105.667,4.34757,30.0463
47.2946,105.667,4.34757,30.0845
47.3546,105.667,4.34757,30.1227
47.4146,105.667,4.34757,30.1608
47.4746,105.667,4.34757,30.199
47.5346,105.667,4.34757,30.2372
47.5946,105.667,4.34757,30.2753
47.6546,105.667,4.34757,30.3135
47.7146,105.667,4.34757,30.3517
47.7746,105.667,4.34757,30.3898
47.8346,105.667,4.34757,30.428
47.8946,105.667,4.34757,30.4662
47.9546,105.667,4.34757,30.5043
48.0146,105.667,4.34757,30.5425
48.0746,105.667,4.34757,30.5807
48.1346,105.667,4.34757,30.6188
48.1946,105.667,4.34757,30.657
48.2546,105.667,4.34757,30.6952
48.3146,105.667,4.34757,30.7333
48.3746,105.667,4.34757,30.7715
48.4346,105.667,4.34757,30.8097
48.4946,105.667,4.34757,30.8478
48.5546,105.667,4.34757,30.886
48.6146,105.667,4.34757,30.9242
48.6746,105.667,4.34757,30.9623
48.7346,105.667,4.34757,31.0005
48.7946,105.667,4.34757,31.0387
48.8546,105.667,4.34757,31.0768
48.9146,105.667,4.34757,31.115
48.9746,105.667,4.34757,31.1532
49.0346,105.667,4.34757,31.1913
49.0946,105.667,4.34757,31.2295
49.1546,105.667,4.34757,31.2677
49.2146,105.667,4.34757,31.3058
49.2746,105.667,4.34757,31.344
49.3346,105.667,4.34757,31.3822
49.3946,105.667,4.34757,31.4203
49.4546,105.667,4.34757,31.4585
49.5146,105.667,4.34757,31.4967
49.5746,105.667,4.34757,31.5348
49.6346,105.667,4.34757,31.573
49.6946,105.667,4.34757,31.6112
49.7546,105.667,4.34757,31.6493
49.8146,105.667,4.34757,31.6875
49.8746,105.667,4.34757,31.7257
49.9346,105.667,4.34757,31.7638
49.9946,105.667,4.34757,31.802
50.0546,105.667,4.34757,31.8402
50.1146,105.667,4.34757,31.8783
50.1746,105.667,4.34757,31.9165
50.2346,105.667,4.34757,31.9547
50.2946,105.667,4.34757,31.9928
50.3546,105.667,4.34757,32.031
50.4146,105.667,4.34757,32.0692
50.4746,105.667,4.34757,32.1073
50.5346,105.667,4.34757,32.1455
50.5946,105.667,4.34757,32.1837
