sim_time,front_x,Z,T
43.8127,105.667,4.34757,27.8696
43.8727,105.667,4.34757,27.9078
43.9327,105.667,4.34757,27.9459
43.9927,105.667,4.34757,27.9841
44.0527,105.667,4.34757,28.0223
44.1127,105.667,4.34757,28.0604
44.1727,105.667,4.34757,28.0986
44.2327,105.667,4.34757,28.1368
44.2927,105.667,4.34757,28.1749
44.3527,105.667,4.34757,28.2131
44.4127,105.667,4.34757,28.2513
44.4727,105.667,4.34757,28.2894
44.5327,105.667,4.34757,28.3276
44.5927,105.667,4.34757,28.3658
44.6527,105.667,4.34757,28.4039
44.7127,105.667,4.34757,28.4421
44.7727,105.667,4.34757,28.4803
44.8327,105.667,4.34757,28.5184
44.8927,105.667,4.34757,28.5566
44.9527,105.667,4.34757,28.5948
45.0127,105.667,4.34757,28.6329
45.0727,105.667,4.34757,28.6711
45.1327,105.667,4.34757,28.7093
45.1927,105.667,4.34757,28.7474
45.2527,105.667,4.34757,28.7856
45.3127,105.667,4.34757,28.8238
45.3727,105.667,4.34757,28.8619
45.4327,105.667,4.34757,28.9001
45.4927,105.667,4.34757,28.9383
45.5527,105.667,4.34757,28.9764
45.6127,105.667,4.34757,29.0146
45.6727,105.667,4.34757,29.0528
45.7327,105.667,4.34757,29.0909
45.7927,105.667,4.34757,29.1291
45.8527,105.667,4.34757,29.1673
45.9127,105.667,4.34757,29.2054
45.9727,105.667,4.34757,29.2436
46.0327,105.667,4.34757,29.2818
46.0927,105.667,4.34757,29.3199
46.1527,105.667,4.34757,29.3581
46.2127,105.667,4.34757,29.3963
46.2727,105.667,4.34757,29.4344
46.3327,105.667,4.34757,29.4726
46.3927,105.667,4.34757,29.5108
46.4527,105.667,4.34757,29.5489
46.5127,105.667,4.34757,29.5871
46.5727,105.667,4.34757,29.6253
46.6327,105.667,4.34757,29.6634
46.6927,105.667,4.34757,29.7016
46.7527,105.667,4.34757,29.7398
46.8127,105.667,4.34757,29.7779
46.8727,105.667,4.34757,29.8161
46.9327,105.667,4.34757,29.8543
46.9927,105.667,4.34757,29.8924
47.0527,105.667,4.34757,29.9306
47.1127,105.667,4.34757,29.9688
47.1727,105.667,4.34757,30.0069
47.2327,105.667,4.34757,30.0451
47.2927,105.667,4.34757,30.0833
47.3527,105.667,4.34757,30.1214
47.4127,105.667,4.34757,30.1596
47.4727,105.667,4.34757,30.1978
47.5327,105.667,4.34757,30.2359
47.5927,105.667,4.34757,30.2741
47.6527,105.667,4.34757,30.3123
47.7127,105.667,4.34757,30.3504
47.7727,105.667,4.34757,30.3886
47.8327,105.667,4.34757,30.4268
47.8927,105.667,4.34757,30.4649
47.9527,105.667,4.34757,30.5031
48.0127,105.667,4.34757,30.5413
48.0727,105.667,4.34757,30.5794
48.1327,105.667,4.34757,30.6176
48.1927,105.667,4.34757,30.6558
